source,text,rater1,rater2
mozilla,"items under the image appear uncentered, as well as being split apart with the",NL,NL
mozilla,I can still reproduce this problem after testing... Please check the attachment image and description:,NL,NL
mozilla,reassigning qa contact to chrisd,NL,NL
mozilla,trailing space,NL,NL
mozilla,I opened the following PDF file using the built-in viewer:,NL,NL
mozilla,There were missing resources so all the stuff is provided as the zip file now.,NL,NL
mozilla,I get a result of 4254 ms.. I tried also older builds but it was never fast in Firefox.,NL,NL
mozilla,"From coment #0 it looks like the click closes the window via self.close(), so",NL,NL
mozilla,nsStreamListenerEvent::HandlePLEvent(PLEvent*),Not,Not
mozilla,int 3145) line 1369,Not,Not
mozilla,"Good for me, Steve!  Thanks a lot for this patch.  I though I caught all of the cases :/",NL,NL
mozilla,"nsContainerFrame::ReflowChild(nsIFrame *,nsPresContext *,nsHTMLReflowMetrics &,nsHTMLReflowState const &,int,int,unsigned int,unsigned int &,nsOverflowContinuationTracker *) (in xul.dll)",Not,Not
mozilla,5 	xul.dll 	gfxImageSurface::gfxImageSurface 	gfx/thebes/gfxImageSurface.cpp:101,Not,Not
mozilla,"If you no longer see the problem, please set status to resolved and resolution to WORKSFORME.",NL,NL
mozilla,[1] https://pvtbuilds.mozilla.org/pub/mozilla.org/b2g/nightly/mozilla-central-unagi/latest/,Not,Not
mozilla,Expected Results:,NL,NL
mozilla,browser history and the description i was typing on for 1/2 an hour was G O N E,NL,NL
mozilla,78.7%   ZwQuerySystemInformation,Not,Not
mozilla,I can not get a windbg info because keyboard and mouse is not responsive.,NL,NL
mozilla,"NI : Alberto, not sure why this was backed out, if its close to getting done, can we please get this re-landed on master and uplifted on 2.2 as well ? Thanks!",NL,NL
mozilla,Reproducible: Didn't try,NL,NL
mozilla,Let me know.,NL,NL
mozilla,"x is length,2",NL,NL
mozilla,"Hmm, yeah, that would be a problem :(",NL,NL
mozilla,This bug can be fixed by replaceing,NL,NL
mozilla,"js_FinishAtomState()  [/builds/tinderbox/Tb-Mozilla1.8.0-Release/Linux_2.4.18-14_Depend/mozilla/js/src/jsatom.c, line 428]",Not,Not
mozilla,length of full text = 9,NL,NL
mozilla,This patch checks the call stack to see if it's chrome or content calling,NL,NL
mozilla,When was the last windows update you made?,NL,NL
mozilla,"I was sort of expecting you to make one....  Please do take this to the newsgroups?  I have a number of followup questions to your """"short answer"""", and don't want to clutter the bug with them.  Not sure which newsgroup you prefer here; let me know once you post.",NL,NL
mozilla,Makefile:183: test_crashing2.html disabled due to random orange; see bug 566049,Not,NL
mozilla,I have a fix for this. Shall checkin when the tree opens.,NL,NL
mozilla,Steps to Reproduce:,NL,NL
mozilla,Is this adding what GitHub needs to use FIDO U2F? I read this when setting up 2-auth.,NL,NL
mozilla,"5- Host receives second tile, removes readlock and reference from first tile, frees shared memory",NL,NL
mozilla,"No, it's not part of any specification. It's supposed to bring windows to the front, which I think only makes sense when they're also restored from the minimized state. We already expect this when we call w.focus() in your patch's context.",NL,NL
mozilla,-----------------------------------------------------------------,Not,Not
mozilla,"For auto-detect east asian and chinese, it's a regression.",NL,NL
mozilla,3.Browse to site and check the file on disk 200 btyes in size.,NL,NL
mozilla,Repro Steps:,NL,NL
mozilla,"3. Click Australis Menu button (≡) -> """"Sign in to Sync""""",NL,NL
mozilla,Firefox should have started normally.,NL,NL
mozilla,7 	libxul.so 	nsScriptLoader::EvaluateScript 	nsCOMPtr.h:655,Not,Not
mozilla,"Ben, could you try to figure out whether cookies work here at all?  Here's a random page which tries to figure out whether cookies are enabled, for instance.",NL,NL
mozilla,on windows and linux a mouseover yeilds:,NL,NL
mozilla,"carrying approvals forward, since dbaron's suggestion is a small change.",NL,NL
mozilla,the URIbar. I go from one page to another faster using a keyboard shortcut.,NL,NL
mozilla,"* Find the file that stores the site thumbnail, e.g. with PageThumbsStorage.getFilePathForURL",NL,NL
mozilla,Change to leo+ because this bug is derived from from 900848.,NL,NL
mozilla,overlay.inspectStop(),Not,Not
mozilla,"00002e0fe0   mov 744(eax),ebx       eax(state) ebx(add2)",Not,Not
mozilla,"I'd have appreciated some comments about what the classes here are for, especially nsZipDataStream",NL,NL
mozilla,"0012f374 0173b198 gklayout!nsGenericElement::HandleDOMEvent(class nsPresContext * aPresContext = 0x020044c0, class nsEvent * aEvent = 0x063bdb70, class nsIDOMEvent ** aDOMEvent = 0x0012f760, unsigned int aFlags = 2, nsEventStatus * aEventStatus = 0x0012f838)+0x429 [h:/mozilla/tree-main/mozilla/content/base/src/nsGenericElement.cpp @ 2053]",Not,Not
mozilla,1. Video recording,NL,NL
mozilla,"as a note, this fixes both this bug and bug 219192 (not worth writing two",NL,NL
mozilla,1. create xml/xslt page,NL,NL
mozilla,- Removed a use of 'constexpr' which broke the Windows build.,NL,NL
mozilla,https://hg.mozilla.org/mozilla-central/rev/6d098abf43ad,Not,Not
mozilla,"settings so I can at least know I've lost my custom settings, but sometimes they",NL,NL
mozilla,https://treeherder.mozilla.org/#/jobs?repo=try&revision=889099cdc2c1,Not,Not
mozilla,3682 21:51:14 INFO - 796 INFO TEST-UNEXPECTED-FAIL | dom/browser-element/mochitest/test_browserElement_oop_CopyPaste.html | cut function works (test: normal div with designMode:on),Not,Not
mozilla,"@@ +295,4 @@",Not,Not
mozilla,Is there a suppression we can give clang to tell it this is not an accident?,NL,NL
mozilla,3. Display in FF,NL,NL
mozilla,here too.,NL,NL
mozilla,"When we change a preference in security-prefs.js or firefox.js or elsewhere, we also need to make a change like the one in this patch.",NL,NL
mozilla,page load (the onload handler adds some text to the line).,NL,NL
mozilla,3. Click on the link. A 'Launch Application' dialog appears. (See attachment),NL,NL
mozilla,"CPU 3           :    ?  --    ? user,    ? nice,    ? system,    ? idle",Not,Not
mozilla,do,Not,NL
mozilla,"4. The Home screen with apps will overlap with """"Transfer Protocol"""" view.",NL,NL
mozilla,"marking mac, adding mac to summary.",NL,NL
mozilla,"16384[8073500]: nsHttpHandler::Observe [topic=""""timer-callback""""]",Not,Not
mozilla,"App Notes 	AdapterVendorID: 10de, AdapterDeviceID: 0533, AdapterDriverVersion: 6.14.11.126",Not,Not
mozilla,3. User can open the the transfered file.,NL,NL
mozilla,I upgraded Firefox moments ago and now and then I get Chinese characters and such in the tabs.,NL,NL
mozilla,r=pavlov (from bryner's machine),NL,NL
mozilla,the same html code looks different when rendered,NL,NL
mozilla,"Yep, that's right! Thanks for breaking it down, Andrew. Now that you made the mistake of posting in the bug, I'm going to ask you to review the patch. =p",NL,NL
mozilla,browser/devtools/webconsole/test/browser_webconsole_property_provider.js,Not,Not
mozilla,release. Hard to tell with no version or target milestone.,NL,NL
mozilla,joki.,NL,NL
mozilla,always disabled for me.,NL,NL
mozilla,om type ‘const void**’ to type ‘js::gc::Cell**’ casts away qualifiers,NL,NL
mozilla,2. patch for 0.9.4 using the 4.x solution (11/17/01 06:48),Not,Not
mozilla,|<----------------Class--------------->|<-----Bytes------>|<----------------Objects---------------->|<--------------References-------------->|,NL,Not
mozilla,"ditto, won't repeat below. Please U-turn",NL,NL
mozilla,::: netwerk/test/mochitests/test_from_signed_web_packaged_app.html,Not,Not
mozilla,"We could try throttling these (as in, detect how much time we've spent doing the restyles """"recently"""" and post an event instead of doing it sync for the current prescontext.  Or something.",NL,NL
mozilla,Firmware(Incremental)  eng.cltbld.20150215.040742,Not,Not
mozilla,},Not,Not
mozilla,788		 * go to the trouble of translating the CERTCertificate into,NL,NL
mozilla,"This almost works.  As far as I can tell, the refcounting is all correct; the Chromium code addrefs and releases the runnable in PostRunnableTask.",NL,NL
mozilla,"[d:\builds\seamonkey\mozilla\layout\html\base\src\nsBlockFrame.cpp, line 3151]",Not,Not
mozilla,The length of appParameters array would be 17.,NL,NL
mozilla,"Updated PR, took the scroll out of the loop so it affects both addContact and editContact.",NL,NL
mozilla,I've verified that the patch from bug 1161793 which is landed on fx-team fixes this problem.,NL,NL
mozilla,Mozilla has a lot of additional list styles not yet,NL,NL
mozilla,"PRODUCT_NAME=""""Java(TM) 2 Platform Standard Edition 5.0 Update 1""""",Not,Not
mozilla,http://start.mozilla.org/firefox/?FR-fr&act=2,Not,Not
mozilla,</html>,Not,Not
mozilla,Sat Mar 29 09:21:16 GMT 2008,Not,Not
mozilla,"2: From the lock screen, press the power button and the volume down button at the same time to take a screenshot.",NL,NL
mozilla,ZIPLOCK,Not,Not
mozilla,"I think the best approach would be to listen for the 'resize' event, like you suggested Chris, and mark the cue's that have been calculated up until that point as dirty. Hopefully we can do that in a lazy way.",NL,NL
mozilla,The next issue that stands out from the tp5 regressions when you enabled e10s (bug 1174776) is that we're now spending time in 'imgRequestProxy::StartDecoding()' where we don't really spend any time during non-e10s tp5.,NL,NL
mozilla,at B.start(B.java:8),Not,Not
mozilla,Are the items appearing in the location bar dropdown bookmarks? We search those too now.,NL,NL
mozilla,still has it: bug 560723 (+ bug 562655) made no difference.,NL,NL
mozilla,=> mAllocCount:          24399,Not,Not
mozilla,Mozilla process should have completely stopped.,NL,NL
mozilla,Uplift to gaia v2.5,NL,NL
mozilla,"This is probably the best looking mockup for it, by far: http://www.cl.ly/image/0s390K1M2w2n",NL,NL
mozilla,- go menu contains current page and _three_ copies of the homepage.,NL,NL
mozilla,"node.parentNode.replaceChild(this, node);",Not,Not
mozilla,// Remove floatThead when native position:sticky is usable.,NL,NL
mozilla,https://hg.mozilla.org/mozilla-central/rev/00d5331b08db,Not,Not
mozilla,"framed upon clicking on it. With 0.9 the issue has gotten worse, now the entire",NL,NL
mozilla,"Repro frequency: 3/3, 100%",NL,NL
mozilla,16386[81f9b48]:   calling PR_Poll [active=0 idle=1],Not,Not
mozilla,"Updating the """"no matching activity registered"""" condition accordingly.",NL,NL
mozilla,aTrack=mp4_demuxer::kAudio),Not,Not
mozilla,(better content with Android UA) = This site receives mobile content with the Fennec UA but better mobile content with the Android stock UA,NL,NL
mozilla,"I haven't looked closely at the changes, but Skia is one of the biggest remaining sources of static constructors; it wouldn't really surprise me if updating Skia dragged in a bunch of new static constructors.  Skia's static constructors would require some moderately significant changes to eliminate. :(",NL,NL
mozilla,on the line up button. Resizing the window also causes it to appear,NL,NL
mozilla,make[4]: Leaving directory `/usr/src/mozilla/layout/base/src',Not,Not
mozilla,"Scans for WiFi networks, either on all  WiFi  links,  or",NL,NL
mozilla,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9) Gecko/2008052906 Firefox/3.0,Not,Not
mozilla,unsigned int & 0) line 949 + 15 bytes,Not,Not
mozilla,"Yes, please.  For the case attached here, you're just seeing the fact that the image cache does not cache non-image data; there's an existing bug on that.",NL,NL
mozilla,"9148         ac_configure_args=""""$ac_configure_args $var='`eval echo \\${${var}}`'""""",Not,Not
mozilla,the forms to use multipart/form-data.,NL,NL
mozilla,06:18:01 INFO - 1 CPU,Not,Not
mozilla,Anyone want to document this in MDN?,NL,NL
mozilla,"Another problem, however, is external links. An external link (passed by another application) is NOT relative to the current tab, but will be opened next to the current tab. I would prefer that external links be opened to the far right. This especially makes sense if the logic is that new blank tabs should be opened on the far right.",NL,NL
mozilla,"Even HTML tidy does not fix the code. So it is impossible to process the file using XSLT because http:="""""""" causes a namespace error.",NL,NL
mozilla,User-Agent: Mozilla/4.7 [en] (X11; I; Linux 2.2.12-20 i686),Not,Not
mozilla,I opened 4254 to deal with the issues with the actual script actions.,NL,NL
mozilla,Device: Flame 2.2 (affected),Not,NL
mozilla,A working workaround is using the side-panel bookmarks.,NL,NL
mozilla,CSSLoaderImpl::ParseSheet,Not,Not
mozilla,present in a recent build (Moz1-RC1 or a new nightly build). If,NL,NL
mozilla,"For static text, as I mentioned above, I can guarantee that the textnode",NL,NL
mozilla,"<A HREF=""""/whichextra/content/main/downloading-pdfs.jsp"""">Downloading PDFs</A>",Not,Not
mozilla,they do not.,NL,NL
mozilla,"After doing so, I launched this apps on Firefox OS on Nightly and got subtitle displayed.",NL,NL
mozilla,blank2.gif,Not,Not
mozilla,EarlyExit:,NL,NL
mozilla,Prog.,Not,Not
mozilla,3) Tap on rocket bar and type at 1-10 characters,NL,NL
mozilla,back to the actual type (from which you casted to void*) when you access a,NL,NL
mozilla,See bug 463153 comment 25.  There are likely holes in at least:,NL,NL
mozilla,"0050303C  shr         edi,8",Not,Not
mozilla,"Thanks for getting back to us! I'm glad you figured it out - if the addon hasn't been fixed already, you may want to get in touch with the author and let him/her know about the bug.",NL,NL
mozilla,"@@ +557,5 @@",Not,Not
mozilla,"@@ +1,4 @@",Not,Not
mozilla,print.tmp.printerfeatures.CUPS/brother.plex.0.name: default,Not,Not
mozilla,[Feature/regressing bug #]: MSE,Not,Not
mozilla,https://hg.mozilla.org/integration/fx-team/rev/3271168dd6bf,Not,Not
mozilla,Name: PCI standard RAM Controller,Not,Not
mozilla,at jsinterp.c:2791,Not,Not
mozilla,"Alive, what patch applies to 2.1 here?",NL,NL
mozilla,This needs a comment to explain what's going on.  Try this:,NL,NL
mozilla,How short does the audio file need to be for this issue to occur? At what length does the audio file pause as expected?,NL,NL
mozilla,Are there any errors in the Browser Console? Does this work on Nightly? (http://nightly.mozilla.org),NL,NL
mozilla,Plugins that say don't want to be cached are removed from the list in,NL,NL
mozilla,"Ok, thanks for the tip :)",NL,NL
mozilla,I've tried Date.now().,NL,NL
mozilla,"want to report"""" a bit too hastily. I was not talking about Mozilla for Linux,",NL,NL
mozilla,It would help if we had xpcshell tests up so we could see if the test for this is passing or not on b2g.,NL,NL
mozilla,"2. Type the word """"feildatabase"""" e.g. in mail composer.",NL,NL
mozilla,Nicolas,NL,NL
mozilla,"As for bringing up a viewsource window, I can't see any way of telling the",NL,NL
mozilla,Build Identifier: Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102815 Ubuntu/9.04 (jaunty) Firefox/3.0.15,Not,Not
mozilla,#ifdef ACCESSIBILITY,Not,Not
mozilla,});,Not,Not
mozilla,"Yeah, this is the same problem as described in bug 304423, and the fix for it",NL,NL
mozilla,/be,Not,Not
mozilla,(gdb) cont,Not,Not
mozilla,All of this code actually goes away by the final patch/,NL,NL
mozilla,These are because I haven't yet removed the hack that made :hover work for a,NL,NL
mozilla,"It's been very difficult for me to reproduce as I'm on a 64bit debian system with NVIDIA, and this can only be reproduced in 32bit builds. I first had to get the 32bit NVIDIA libraries going. Finally did it today. I can reproduce the assertion failure using the exact same build as you, but I can't using the standard Firefox 7 build (don't get any crash there). It seems that there is something that makes this only easy to reproduce in debug builds (even if asserts are disabled, null pointer derefs still crash release builds...). Investigating.",NL,NL
mozilla,/* aAllowWrapping = */ true))) {,Not,Not
mozilla,Total Blocks    Total of Block Sizes,Not,NL
mozilla,Reiterating my comment 54:,NL,NL
mozilla,"Going to about:support does trigger it, but only because we create a context when they go to about:support.",NL,NL
mozilla,"Thanks, Gareth.",NL,NL
mozilla,"16384[8073500]: nsHttpHandler::Observe [topic=""""timer-callback""""]",Not,Not
mozilla,"setting the listener on """"document."""" rather than """"window.""""",NL,NL
mozilla,Mozilla/5.0 (X11; Linux x86_64; rv:2.0b8pre) Gecko/20101103 Firefox/4.0b8pre,Not,Not
mozilla,"so that it's value is cached correctly (it is not trivial, DOM changes can",NL,NL
mozilla,with Chase to make sure he's ok with me doing it.,NL,NL
mozilla,by which I mean that we're behind on getting 1.9.1.8 out the door. 1.9.1.18 should be about a year away.,NL,NL
mozilla,// Start with IAccessible *pAccessible;,NL,NL
mozilla,where DOM semantics are de rigeur reveals these differences and,NL,NL
mozilla,"DV Splitter,0x00600000,1,2,qdv.dll,6.05.3790.3959",Not,Not
mozilla,"<style type=""""text/css"""">",Not,Not
mozilla,fields. The result will be a purely grey page.,NL,NL
mozilla,Then NeedToReframeForAddingOrRemovingTransform would be true. Hopefully.,NL,NL
mozilla,"On the other hand, bug 13350 doesn't mention recursion explicitly. But ok...",NL,NL
mozilla,"simple change, but I really don't know.  If it really has significant impact on",NL,NL
mozilla,Jan: I think this is fixed with the big NO_PERF checkin of last weekend.,NL,NL
mozilla,7. Insert a movistar sim (in this case is the mcc/mnc configured in variant.json file),NL,NL
mozilla,"WORKSFORME, please reopen if you see this problem with mozilla0.9.9, or a",NL,NL
mozilla,https://wiki.mozilla.org/Security/Bug_Approval_Process,Not,Not
mozilla,xul.dll!nsCOMPtr<nsISupports>::nsCOMPtr<nsISupports>(const nsCOMPtr<nsISupports> & aSmartPtr)  Line 882	C++,Not,Not
mozilla,"Not a blocker, and we'll need to figure out if there's a way that we can do this so that it looks good on XP and Vista at the same time.",NL,NL
mozilla,On the page above you can see Talos alert for each affected platform as well as a link to a graph showing the history of scores for this test. There is also a link to a treeherder page showing the Talos jobs in a pushlog format.,NL,NL
mozilla,"#16 0x00007f9088c93e7a in nsViewManager::ProcessPendingUpdatesPaint (this=0x2c263f0, aWidget=0x2b7e7f0) at /home/botond/dev/mozilla/central/view/nsViewManager.cpp:482",Not,Not
mozilla,updated qa contact.,NL,NL
mozilla,"Wolfgang, can you test this patch with PS level 1 devices if you can access them?",NL,NL
mozilla,"2.  Skip next_things that are the same as the thing being scanned, which means",NL,NL
mozilla,[2.Testing Steps]:,NL,NL
mozilla,are font/b/i/em and such that are missing end tags.,NL,NL
mozilla,I'll keep an eye on this bug in order to verify it as soon as it lands in aurora build.,NL,NL
mozilla,Expected:,NL,NL
mozilla,I think we need WM_CONTEXTMENU here as well. I just hit that.,NL,NL
mozilla,"Btw, this is relying on implementer to know that he should unregister all pages when entering pb mode (that is true for Firefox, but what for other implementers?). If we are willing to rely on that assumption maybe a comment in the idl could be worth it. otherwise we could remove all remaining table contents when we get the pb notification.",NL,NL
mozilla,this));,Not,Not
mozilla,<snip>,Not,Not
mozilla,done,NL,NL
mozilla,<content>,Not,Not
mozilla,6    z-index: 0;,Not,Not
mozilla,But I've never seen video frames coming out negative when the input time was 0.,NL,NL
mozilla,"is called, which means when 3rd and 4th arguments are not NULL,",NL,NL
mozilla,single item is already indirectly documented (and all should be familiar,NL,NL
mozilla,but I have been noticing the problem in nightlies for about a week now.,NL,NL
mozilla,"Unfortunately, I've uninstalled the builds and deleted profiles, so I cannot check about:crashes.",NL,NL
mozilla,if alpha is used.,NL,NL
mozilla,line 252,Not,Not
mozilla,"#51 0x00007f1212dcb03e in js::RunScript (cx=0x7f120400ac00, script=0x7f1200e54a00, fp=0x7f1204ffe050)",Not,Not
mozilla,"One thing a browser could do is look at dispose_op in the fcTL chunk.  If it is not DISPOSE_OP_NONE then the frame can be skipped without decoding or displaying the fdAT chunk data, if the animation is running behind schedule.  If it is DISPLOSE_OP_NONE, though, subsequent frames depend on it and it has to be decoded.",NL,NL
mozilla,64% (408/642) vs.   2% (934/60686) detoured.dll,Not,Not
mozilla,"I'm not sure it's the same dialog (else I should open a new bug, I can't find one more TB-specific), but in Thunderbird I've got a similar problem with the certificate of my IMAPS connections: moreover the same page used two DIFFERENT FORMATS to tell the certificate expiration date and the current date, which of course doesn't have sense, it's only less easy to confront 'em. ;)",NL,NL
mozilla,3. Shut down the browser,NL,NL
mozilla,defined test cases,NL,NL
mozilla,"This is still quite ugly -- the output doesn't have lines/functions outside libxul, and many of the stacks look more than a bit fishy.  But many of the stacks also look quite interesting, so maybe we can divine something interesting from this profile.",NL,NL
mozilla,When I investigated the twinopen performance regression of bug 439354 I had some ideas on how to improve it.,NL,NL
mozilla,## Expected :,NL,NL
mozilla,4. Tap [Camera/ Gallery / Music/ Video] to attache file  .,NL,NL
mozilla,Any suggestions who can take this?  It's still alive and well in m-c and,NL,NL
mozilla,16:03:40 INFO - Promise*openNewForegroundTab@resource://testing-common/BrowserTestUtils.jsm:95:12,Not,Not
mozilla,This line is confusing me:,NL,NL
mozilla,"The uninstall hook *is* called if you manually uninstall from the addon manager, and I think also if the clock overflows while Firefox is running.",NL,NL
mozilla,User Agent: Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,Not,Not
mozilla,::: gfx/layers/d3d11/TextureD3D11.cpp,Not,Not
mozilla,"When the API is invoked with an icon scope, it will try and fetch the icon from storage and if that doesn't work, it returns the thumbnail.",NL,NL
mozilla,I see we already have a call to XInitThreads() at,NL,NL
mozilla,"Ria, do you still see this?",NL,NL
mozilla,"I'll give this a try, but judging from the fact that the directory got created",NL,NL
mozilla,". """"$topsrcdir/build/mozconfig.common""""",Not,Not
mozilla,possibility of a potential princeton like exploit.,NL,NL
mozilla,"This part seems to be working ok in the most recent nightly. When the taskbar is set to the side, maximizing the browser, and unlocking the taskbar, adjust its width left and stop, the browser window adjusts, adjust the taskbar back to minimum widget, the browser adjusts to maximum width. In normal mode the browser would not increase in size to compensate for the making the taskbar width smaller, only adjusting to the taskbar getting bigger.",NL,NL
mozilla,"@@ +466,5 @@",Not,Not
mozilla,"// developers from using AMR, thus we only allow AMR to be played on WebApps.",NL,NL
mozilla,"This is not in the Necko component, which means I didn't find this and submitted",NL,NL
mozilla,"2. press the down arrow key to select the value 'B""""",NL,NL
mozilla,https://treeherder.mozilla.org/ui/logviewer.html#?job_id=3351892&repo=mozilla-inbound,Not,Not
mozilla,Actual Results:,NL,NL
mozilla,_currentInterval.,Not,Not
mozilla,"Ah, there is one right here.",NL,NL
mozilla,I expected it to change the list to roman numerals...,NL,NL
mozilla,"The song does not play. The play and pause buttons have no functionality and the tile of song is seen as """"Unknown"""".",NL,NL
mozilla,This works too!,NL,NL
mozilla,"The patch snippet above ought to make it work again; I'm building right now and will attach it properly for review assuming it does — for now, just consider it a concise way of describing the problem.",NL,NL
mozilla,User Agent: Mozilla/5.0 (X11; Linux x86_64; rv:14.0) Gecko/20100101 Firefox/14.0.1,Not,Not
mozilla,464757 INFO TEST-PASS | /tests/dom/indexedDB/test/test_writer_starvation.html | Correct mode - 1 should equal 1,Not,Not
mozilla,This means that GetPrefSize either 1) it isn't called during the first reflow or,NL,NL
mozilla,"few more if necessary (pac files, XUL stuff, XBL service, etc).  Any time a",NL,NL
mozilla,"Apologise again, just seen this:",NL,NL
mozilla,"This function shouldn't be named 'receiveMessage', as this object doesn't process IPC at all,",NL,NL
mozilla,"threading is irrelevant, the site will still take forever to render if the disk is busy.",NL,NL
mozilla,"Marking as worksforme, sadly.",NL,NL
mozilla,Reproducible: Always,NL,NL
mozilla,Marking Future as Hyatt says this is not needed right now.,NL,NL
mozilla,"I also saw some empty lines after some 'rmt_storage_client_thread' dump, but I would not block on this one since empty lines are less problematics.",NL,NL
mozilla,Handing this over to Peter for investigation and update on what we can do here for this tracked regression.,NL,NL
mozilla,remote:   https://hg.mozilla.org/integration/mozilla-inbound/rev/3d0dd2ae7e6c,Not,Not
mozilla,me me,NL,NL
mozilla,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2a1pre) Gecko/20090312 Minefield/3.2a1pre,Not,Not
mozilla,<b>,Not,Not
mozilla,The question isn't applicable on Linux ia64; you can't do anything without the patch.,NL,NL
mozilla,enough for smooth progressive loading.,NL,NL
mozilla,2. open URL given as sample,NL,NL
mozilla,You need to register as a weakobserver (passing PR_TRUE in as the last param to,NL,NL
mozilla,"Yeah, it looks like a similar problem.  This might be a good place to start digging:",NL,NL
mozilla,"Sam, can we somehow confirm that that's what's going on here, and if so either mark this a non-blocker or move it to some component where we can treat this as a non-code blocker.",NL,NL
mozilla,https://hg.mozilla.org/integration/mozilla-inbound/rev/876a728f389a,Not,Not
mozilla,test prog:,Not,NL
mozilla,* Now my phone automatically keeps joining that network,NL,NL
mozilla,Firmware Date          Mon Aug 10 19:43:05 UTC 2015,Not,Not
mozilla,"You are right, the current design doesn't support dynamic updates in a sane way, but that wasn't in the plan laid out in comment 0. If we want to display a separate list of event listener sources in the debugger, we could either cache in the client and update on events 1 and 2 from comment 15, or keep a cache in the server and send notifications to the client. The low-level API lets us get notified when event listeners are triggered, not when they are added. To be fair, the only case not properly detected with our current hooks is adding an existing function as a listener, which was defined far away from the location of the registration (otherwise updating on the """"newSource"""" packet will take care of that). Perhaps that's not too common to worry about in v1?",NL,NL
mozilla,for TLDs .KZ and .ҚАЗ for Kazakh language.,Not,NL
mozilla,"nsIPresContext * 0x05c73998, nsIFrame * 0x072b0ce8, const nsHTMLReflowState &",Not,Not
mozilla,"@@ +78,5 @@",Not,Not
mozilla,"In a places build, links open in the background, and in a recent build without places, in the foreground. Both tested with the same profile.",NL,NL
mozilla,"I reviewed this issue with Benjamin and it doesn't seem critical enough to require a fix in 32. As such, I'm dropping tracking. I'll note that we have already shipped a few releases with this issue.",NL,NL
mozilla,"If we want to fix this, I suggest we modify nsImageFrame and possibly libimg so",NL,NL
mozilla,Gecko-Rev       https://hg.mozilla.org/releases/mozilla-b2g34_v2_1/rev/3572aa3e6766,Not,Not
mozilla,"stack, but there was a text token following the <iframe>. Since text tokens",NL,NL
mozilla,Thanks!,NL,NL
mozilla,flash player not work example: http://www.affaritaliani.it/coffee/videomedia/toffa-vincere-facile-alle-slot-machine.html,NL,NL
mozilla,"As mentioned on the best place to report your bugs (/msg sspitzer), the patch on bug 359462 is supposed to slow us down a bit esp. once places-based bookmarks is enabled for two reasons:",NL,NL
mozilla,4. Click 'Restore'.,NL,NL
mozilla,1210 	http://www.facebook.com/,Not,Not
mozilla,WebGL Render 	Google Inc. -- ANGLE (AMD Radeon HD 5700 Series Direct3D9 vs_3_0 ps_3_0),Not,Not
mozilla,2. clicked the 'gear' that displays the settings for the new tabs page,NL,NL
mozilla,"glibc-2.1.1-6), instead mozilla hanged when I attempted to download",NL,NL
mozilla,js_Interpret(),Not,Not
mozilla,109554.  Tooltips shouldn't appear on grippies unless minimized.  Patch by Neil,NL,NL
mozilla,got r+ and the patch landed,NL,NL
mozilla,155:    {,Not,Not
mozilla,"eReflowReason_Initial, int 1) line 1775",Not,Not
mozilla,Tomorrow let's talk about how to avoid this.,NL,NL
mozilla,3 	http://www.profitclicking.com/traffic-exchange/?ViewAdsInit=true,Not,Not
mozilla,2. Click on 'continue',NL,NL
mozilla,I mentioned the possibility of removing liboggplay in comment 6 along with the pango dependency issue.,NL,NL
mozilla,highly unlikely to be the source of a fix to the code.,NL,NL
mozilla,Gaia: 539a25e1887b902b8b25038c547048e691bd97f6,Not,Not
mozilla,Review of attachment 8427936:,NL,NL
mozilla,var props = Object.getOwnPropertyNames(o);,Not,Not
mozilla,your mozilla directory. You might also want to backup the nsProxyAutoConfig.js,NL,NL
mozilla,Bugzilla is not intended for encouraging people to implement it. Please don't,NL,NL
mozilla,MacType only supports GDI font rendering and no DirectWrite.,NL,NL
mozilla,At least ctrl/alt/del should work.,NL,NL
mozilla,Actual Results:,NL,NL
mozilla,"<div class=""""boxbody3"""">",Not,Not
mozilla,ac_add_options --disable-static,Not,Not
mozilla,Third commit (which hasn't hit m-c): https://hg.mozilla.org/integration/fx-team/rev/dc44b9a3b542.,NL,NL
mozilla,ModLoad: 74780000 74789000   C:\Windows\system32\msacm32.drv,Not,Not
mozilla,"for a moment so that your pointer changes from an arrow to the hand. Now, move",NL,NL
mozilla,The only thing that sounds wrong is that we're not setting an Origin header. I think you need to make sure to call nsCORSListenerProxy::Init. Look at how/when the XHR code does that.,NL,NL
mozilla,---,Not,Not
mozilla,"You must not update streams that have already received WINDOW_UPDATE.  That would break the flow control, right?  Simplest is IMO to just don't update at all on any existing stream.",NL,NL
mozilla,TB610577Z has similar stack as in comment #3,NL,NL
mozilla,Ping - what's the state of this bug folks?,NL,NL
mozilla,"Yeah, at least after bug 1015841 the issue became more noticeable, previously this icon had top cut off if more than 1 line of recipients.",NL,NL
mozilla,"Sorry again, but I don't think keyboard manager need to know the state of lockscreen enabling or not. Why do you need to know that?",NL,NL
mozilla,Actual Results:,NL,NL
mozilla,nit: s/File/Directory/ ;-),NL,NL
